,algorithm,latent_info,initial_S_key,n_samples,kl_divergence,num_edges,num_nodes,edges
109,Ensemble (MI Ranking),informed,none,2000,0.5228008499328403,5,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD')]"
110,Ensemble (MI Ranking),informed,none,2200,0.5111754264966425,5,5,"[('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'AD')]"
111,Ensemble (MI Ranking),informed,none,2400,0.5118656515953945,6,5,"[('CognitiveImpair', 'APOEAllele'), ('APOEAllele', 'AD'), ('AD', 'ABProtein'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair')]"
112,Ensemble (MI Ranking),informed,none,2600,0.5096326910663089,4,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'AD')]"
113,Ensemble (MI Ranking),informed,none,2800,0.4792090017827329,6,5,"[('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('AD', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'AD')]"
114,Ensemble (MI Ranking),informed,none,3000,0.46343936080575066,5,5,"[('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'AD')]"
115,Ensemble (MI Ranking),informed,none,3200,0.5029964895733315,6,5,"[('CognitiveImpair', 'Hypometabilism'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'AD'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism')]"
116,Ensemble (MI Ranking),informed,none,3400,0.5273478911445622,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'AD')]"
117,Ensemble (MI Ranking),informed,none,3600,0.476360191213592,5,5,"[('ABProtein', 'Hypometabilism'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair')]"
118,Ensemble (MI Ranking),informed,none,3800,0.5123774086203929,5,5,"[('AD', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism')]"
119,Ensemble (MI Ranking),informed,none,4000,0.5135600338363988,5,5,"[('APOEAllele', 'AD'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('ABProtein', 'Hypometabilism'), ('Hypometabilism', 'CognitiveImpair')]"
120,Ensemble (MI Ranking),informed,informed,200,0.1479548157894098,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele'), ('ABProtein', 'AD')]"
121,Ensemble (MI Ranking),informed,informed,400,0.4096203441039521,4,5,"[('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele')]"
122,Ensemble (MI Ranking),informed,informed,600,0.4529593194893634,6,5,"[('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism')]"
123,Ensemble (MI Ranking),informed,informed,800,0.46517672841177116,7,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism')]"
124,Ensemble (MI Ranking),informed,informed,1000,0.46158727138559147,6,5,"[('CognitiveImpair', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'AD')]"
125,Ensemble (MI Ranking),informed,informed,1200,0.5485462874254563,4,5,"[('CognitiveImpair', 'ABProtein'), ('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'AD')]"
126,Ensemble (MI Ranking),informed,informed,1400,0.5349303770371685,5,5,"[('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('ABProtein', 'Hypometabilism')]"
127,Ensemble (MI Ranking),informed,informed,1600,0.48492363241891867,4,5,"[('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'AD')]"
128,Ensemble (MI Ranking),informed,informed,1800,0.5259131118003121,4,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein')]"
129,Ensemble (MI Ranking),informed,informed,2000,0.5431161988153648,5,5,"[('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('ABProtein', 'Hypometabilism')]"
130,Ensemble (MI Ranking),informed,informed,2200,0.4827826205513909,6,5,"[('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair')]"
131,Ensemble (MI Ranking),informed,informed,2400,0.5269314423933671,6,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'Hypometabilism')]"
132,Ensemble (MI Ranking),informed,informed,2600,0.5253591840640505,5,5,"[('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD'), ('ABProtein', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair')]"
133,Ensemble (MI Ranking),informed,informed,2800,0.4962919159370416,5,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD')]"
134,Ensemble (MI Ranking),informed,informed,3000,0.4928917848967721,5,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'AD')]"
135,Ensemble (MI Ranking),informed,informed,3200,0.4846206191585242,6,5,"[('APOEAllele', 'AD'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('Hypometabilism', 'ABProtein')]"
136,Ensemble (MI Ranking),informed,informed,3400,0.4871826576559894,7,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('ABProtein', 'Hypometabilism'), ('Hypometabilism', 'CognitiveImpair')]"
137,Ensemble (MI Ranking),informed,informed,3600,0.5080491444553671,5,5,"[('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'AD')]"
138,Ensemble (MI Ranking),informed,informed,3800,0.4687689883967018,6,5,"[('APOEAllele', 'AD'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair')]"
139,Ensemble (MI Ranking),informed,informed,4000,0.519497946870991,6,5,"[('CognitiveImpair', 'Hypometabilism'), ('Hypometabilism', 'ABProtein'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('APOEAllele', 'AD')]"
140,Ensemble (MI Ranking),informed,tree,200,0.4988314972957423,4,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'APOEAllele')]"
141,Ensemble (MI Ranking),informed,tree,400,0.557717637413239,4,5,"[('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('AD', 'APOEAllele')]"
142,Ensemble (MI Ranking),informed,tree,600,0.5362867413314757,4,5,"[('APOEAllele', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('ABProtein', 'APOEAllele')]"
143,Ensemble (MI Ranking),informed,tree,800,0.6031230447974792,5,5,"[('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism')]"
144,Ensemble (MI Ranking),informed,tree,1000,0.47914507506279996,4,5,"[('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('APOEAllele', 'Hypometabilism')]"
145,Ensemble (MI Ranking),informed,tree,1200,0.47449568408890924,4,5,"[('ABProtein', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('AD', 'ABProtein')]"
146,Ensemble (MI Ranking),informed,tree,1400,0.49986600626740063,5,5,"[('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('APOEAllele', 'Hypometabilism')]"
147,Ensemble (MI Ranking),informed,tree,1600,0.4833973879957972,8,5,"[('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'AD'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('ABProtein', 'CognitiveImpair'), ('AD', 'ABProtein')]"
148,Ensemble (MI Ranking),informed,tree,1800,0.5063009551581386,5,5,"[('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('Hypometabilism', 'CognitiveImpair')]"
149,Ensemble (MI Ranking),informed,tree,2000,0.5406153249938627,5,5,"[('APOEAllele', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism')]"
150,Ensemble (MI Ranking),informed,tree,2200,0.5400706444255698,4,5,"[('CognitiveImpair', 'Hypometabilism'), ('Hypometabilism', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'APOEAllele')]"
151,Ensemble (MI Ranking),informed,tree,2400,0.480651125093817,5,5,"[('Hypometabilism', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'Hypometabilism')]"
152,Ensemble (MI Ranking),informed,tree,2600,0.4976406379152885,6,5,"[('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
153,Ensemble (MI Ranking),informed,tree,2800,0.47641015950738985,5,5,"[('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism')]"
154,Ensemble (MI Ranking),informed,tree,3000,0.4865401444064776,7,5,"[('ABProtein', 'AD'), ('AD', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein')]"
155,Ensemble (MI Ranking),informed,tree,3200,0.5001723476386201,6,5,"[('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('AD', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'ABProtein')]"
156,Ensemble (MI Ranking),informed,tree,3400,0.5013609474574815,6,5,"[('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('Hypometabilism', 'ABProtein')]"
157,Ensemble (MI Ranking),informed,tree,3600,0.4944141980342038,4,5,"[('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism')]"
158,Ensemble (MI Ranking),informed,tree,3800,0.4904971180192191,7,5,"[('APOEAllele', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism')]"
159,Ensemble (MI Ranking),informed,tree,4000,0.5031401977826206,5,5,"[('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'Hypometabilism')]"
160,Ensemble (MI Ranking),informed,tan,200,0.41938376272129474,9,5,"[('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('APOEAllele', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD'), ('AD', 'CognitiveImpair')]"
161,Ensemble (MI Ranking),informed,tan,400,7.022154209001461,7,5,"[('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein')]"
162,Ensemble (MI Ranking),informed,tan,600,0.4427187713837189,8,5,"[('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD')]"
163,Ensemble (MI Ranking),informed,tan,800,0.12366081407414767,7,5,"[('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('CognitiveImpair', 'ABProtein'), ('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'AD')]"
164,Ensemble (MI Ranking),informed,tan,1000,0.4722969165536933,8,5,"[('CognitiveImpair', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair')]"
165,Ensemble (MI Ranking),informed,tan,1200,7.998151259576287,8,5,"[('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('CognitiveImpair', 'AD'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('APOEAllele', 'ABProtein')]"
166,Ensemble (MI Ranking),informed,tan,1400,0.5529296827239387,8,5,"[('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'ABProtein')]"
167,Ensemble (MI Ranking),informed,tan,1600,0.4801452303749651,8,5,"[('AD', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD')]"
168,Ensemble (MI Ranking),informed,tan,1800,0.4911794295609349,7,5,"[('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
169,Ensemble (MI Ranking),informed,tan,2000,0.47428751888847603,7,5,"[('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'APOEAllele')]"
170,Ensemble (MI Ranking),informed,tan,2200,0.5082201028172308,8,5,"[('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('APOEAllele', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'CognitiveImpair')]"
171,Ensemble (MI Ranking),informed,tan,2400,0.5223459936024341,7,5,"[('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('AD', 'APOEAllele')]"
172,Ensemble (MI Ranking),informed,tan,2600,0.4954507041651363,7,5,"[('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'AD')]"
173,Ensemble (MI Ranking),informed,tan,2800,0.5199227295799806,8,5,"[('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('APOEAllele', 'AD'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism')]"
174,Ensemble (MI Ranking),informed,tan,3000,0.4998762051577147,9,5,"[('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'APOEAllele')]"
175,Ensemble (MI Ranking),informed,tan,3200,0.5304339931154061,7,5,"[('AD', 'APOEAllele'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele')]"
176,Ensemble (MI Ranking),informed,tan,3400,0.49233604405690795,8,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('ABProtein', 'Hypometabilism')]"
177,Ensemble (MI Ranking),informed,tan,3600,0.5229672539490414,7,5,"[('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'AD')]"
178,Ensemble (MI Ranking),informed,tan,3800,0.5224003719136174,9,5,"[('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'AD'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair')]"
179,Ensemble (MI Ranking),informed,tan,4000,0.44498238371696897,8,5,"[('CognitiveImpair', 'AD'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'AD')]"
180,Ensemble (MI Ranking),informed,random,200,0.5681103924481464,7,5,"[('AD', 'APOEAllele'), ('APOEAllele', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'Hypometabilism')]"
181,Ensemble (MI Ranking),informed,random,400,0.19105576539518576,10,5,"[('AD', 'APOEAllele'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele')]"
182,Ensemble (MI Ranking),informed,random,600,7.112420263472826,8,5,"[('APOEAllele', 'AD'), ('ABProtein', 'AD'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
183,Ensemble (MI Ranking),informed,random,800,0.05501714666099044,7,5,"[('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'ABProtein')]"
184,Ensemble (MI Ranking),informed,random,1000,0.49321685624812855,9,5,"[('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'APOEAllele')]"
185,Ensemble (MI Ranking),informed,random,1200,0.44474833332802194,6,5,"[('Hypometabilism', 'AD'), ('AD', 'CognitiveImpair'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('APOEAllele', 'Hypometabilism')]"
186,Ensemble (MI Ranking),informed,random,1400,0.556283837376079,8,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair')]"
187,Ensemble (MI Ranking),informed,random,1600,0.45086807890796987,10,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair')]"
188,Ensemble (MI Ranking),informed,random,1800,0.5151657367756097,8,5,"[('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('Hypometabilism', 'AD'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD')]"
189,Ensemble (MI Ranking),informed,random,2000,0.4320916732515779,7,5,"[('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism')]"
190,Ensemble (MI Ranking),informed,random,2200,0.5439262235013048,9,5,"[('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('CognitiveImpair', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair')]"
191,Ensemble (MI Ranking),informed,random,2400,0.4816373750455742,8,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair')]"
192,Ensemble (MI Ranking),informed,random,2600,0.5010935779992701,8,5,"[('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism')]"
193,Ensemble (MI Ranking),informed,random,2800,0.4810980077726714,7,5,"[('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('AD', 'APOEAllele')]"
194,Ensemble (MI Ranking),informed,random,3000,0.4576633764214684,7,5,"[('CognitiveImpair', 'APOEAllele'), ('APOEAllele', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD')]"
195,Ensemble (MI Ranking),informed,random,3200,0.4680947616125053,7,5,"[('ABProtein', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('Hypometabilism', 'ABProtein')]"
196,Ensemble (MI Ranking),informed,random,3400,0.4949793114270534,5,5,"[('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('ABProtein', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele')]"
197,Ensemble (MI Ranking),informed,random,3600,0.5017756860303317,8,5,"[('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'AD')]"
198,Ensemble (MI Ranking),informed,random,3800,0.5260853527080992,8,5,"[('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('Hypometabilism', 'ABProtein'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism')]"
199,Ensemble (MI Ranking),informed,random,4000,0.4744107509559861,8,5,"[('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('AD', 'ABProtein'), ('Hypometabilism', 'APOEAllele')]"
